RAEKE+LB (fixed),KSP+LB (fixed)
0.726286347,0.829168966
0.721784631,0.818835092
0.703189002,0.872483848
0.843638302,0.833437246
0.715371797,0.686040226
0.845613578,0.845613578
0.699953692,0.608323198
0.856609339,0.754181676
0.825458183,0.816920317
0.812481987,0.804438048
0.825359791,0.812931651
0.819100852,0.807772474
0.726361455,0.805961712
0.759711898,0.73428933
0.613434635,0.754955755
0.850173953,0.835914848
0.879914176,0.818999368
0.766500164,0.783599174
0.730071242,0.660569275
0.699727969,0.821769654
0.843965527,0.833719145
0.746824921,0.836070729
0.772759693,0.797744717
0.857902433,0.843122913
0.785692771,0.815825713
0.827863879,0.835591198
0.625803624,0.504325357
0.816502318,0.853142131
0.799308473,0.792911762
0.814045385,0.804995395
0.814789388,0.802904983
0.7484986,0.821541969
0.815271253,0.815271253
0.820439404,0.7779701
0.844669931,0.832660854
0.749702029,0.724677815
0.705177803,0.860362049
0.701389994,0.795993846
0.549592613,0.603831429
0.822217432,0.757217552
0.649414943,0.764864841
0.803121208,0.789480111
0.658375999,0.840291678
0.835759958,0.768856044
0.829288125,0.821294354
0.806393804,0.728410249
0.821123654,0.812576978
0.885264474,0.884581844
0.535115032,0.827217212
0.71780329,0.806004258
0.696126179,0.826165724
0.625429969,0.724763648
0.827581948,0.802940437
0.657376378,0.830395118
0.836398414,0.868687515
0.703588022,0.712401808
0.773317064,0.807493284
0.723238249,0.801284762
0.693780124,0.816926063
0.626369593,0.742283686
0.565238638,0.869797842
0.799387784,0.798576433
0.79798659,0.830577402
0.624980079,0.574310682
0.798995568,0.795523989
0.708592575,0.818243711
0.77340309,0.784005004
0.532938484,0.834799321
0.85810839,0.853754225
0.726849398,0.780512401
0.837696274,0.828374971
0.719545076,0.811521705
0.559090334,0.640426348
0.531183476,0.763636322
0.765939926,0.671412867
0.711960985,0.761227334
0.743514022,0.83762898
0.614231254,0.717812832
0.775378391,0.80993501
0.553843778,0.844448848
0.677296142,0.718137073
0.716708556,0.697807466
0.597815018,0.803829517
0.680421511,0.800458882
0.721900592,0.806608682
0.665743973,0.800632896
0.749777404,0.847885008
0.813742461,0.830751536
0.695911873,0.800287856
0.802129637,0.645691446
0.823448455,0.802604535
0.661666126,0.66708886
0.588310199,0.813305795
0.618947174,0.802713548
0.71269791,0.473395682
0.741669608,0.722896023
0.607684748,0.685396363
0.679016045,0.61591212
0.869721622,0.863768356
0.773921819,0.830893589
0.747350328,0.83857979
0.66946262,0.863525415
0.702758222,0.819219297
0.666390874,0.74478001
0.835557854,0.819289339
0.641123027,0.664117351
0.828776148,0.713249991
0.800224146,0.81300228
0.397073915,0.683335651
0.808385439,0.794358798
0.849825289,0.849600545
0.69711768,0.710142659
0.795316802,0.7814706
0.715481408,0.62448113
0.769077853,0.845808229
0.849931429,0.846887515
0.862859938,0.689359115
0.790212262,0.724656187
0.667212923,0.681191503
0.605764042,0.644187657
0.818277225,0.813395403
0.846991788,0.714954946
0.876254837,0.695101566
0.627722105,0.823735813
0.926137845,0.878434446
0.718199592,0.844299622
0.771611337,0.812082563
0.642640887,0.793090076
0.618349353,0.841864785
0.823612311,0.809874761
0.718159106,0.826958793
0.742287351,0.842130432
0.816129886,0.802666868
0.648030392,0.760447026
0.836667299,0.757476299
0.701266811,0.779276916
0.608786232,0.794382652
0.583267328,0.758327855
0.771456767,0.752182756
0.602259452,0.820014091
0.786482138,0.828093443
0.830558635,0.823264872
0.78395211,0.827395931
0.603381617,0.719849317
0.653211336,0.79454775
0.725317436,0.827902851
0.779696395,0.827938771
0.749966853,0.742028091
0.686451373,0.794016371
0.653833196,0.862322367
0.696921742,0.578274323
0.575531364,0.606031488
0.801612681,0.787189685
0.770014007,0.821179206
0.784645403,0.852138568
0.721850183,0.79730444
0.752098117,0.805391807
0.81930073,0.809937424
0.727155231,0.808258497
0.799324739,0.812375429
0.805883227,0.811918639
0.80305405,0.787265253
0.792564767,0.865256744
0.701950079,0.71754505
0.639691615,0.655842954
0.780002842,0.542931978
0.628102266,0.784770348
0.64453697,0.66420543
0.657618924,0.788877806
0.795295284,0.831718694
0.811817669,0.794670886
0.621180733,0.626063699
0.698625721,0.757257216
0.837871597,0.820060425
0.756891031,0.686069667
0.735085814,0.643867018
0.797385156,0.774651288
0.845939579,0.763557076
0.806377553,0.800526484
0.79805351,0.822054913
0.738566039,0.808275205
0.91627328,0.905935788
0.722731501,0.734104019
0.714817373,0.690959336
0.689400286,0.829181041
0.832224592,0.830611283
0.797377568,0.698270572
0.790530959,0.826407466
0.872544715,0.857205263
0.669546885,0.70926399
0.705025673,0.796567858
0.66962428,0.74960944
0.741190818,0.758615836
0.616937432,0.770601901
0.73470471,0.864716941
0.750740462,0.809289285
0.800985527,0.8205453
0.667548582,0.811063741
0.804303778,0.804303778
0.672881622,0.804703039
0.834375934,0.829168966
0.833404366,0.782236319
0.887329144,0.872483848
0.794488999,0.833437246
0.845471204,0.784769495
0.845613578,0.845613578
0.772631576,0.777613132
0.721897671,0.846188829
0.678091223,0.788443203
0.719273161,0.783411234
0.825359791,0.714219937
0.779126719,0.799780171
0.684063186,0.805961712
0.767498816,0.823500811
0.839896617,0.756084122
0.720711109,0.835914848
0.828097013,0.865347518
0.795597078,0.818284189
0.687445378,0.747234976
0.813625287,0.733407387
0.699164389,0.833719145
0.63696402,0.836070729
0.631719091,0.694119539
0.857902433,0.843122913
0.779997019,0.815825713
0.748344558,0.835591198
0.623401361,0.84586863
0.866843488,0.853142131
0.799308473,0.792911762
0.644568527,0.668863328
0.791884961,0.645219446
0.813284581,0.699805928
0.730478211,0.72783287
0.742217704,0.682228715
0.844669931,0.832660854
0.784795919,0.75119731
0.872276227,0.860362049
0.772891728,0.755581234
0.870766972,0.845377009
0.822217432,0.805317166
0.834449304,0.824527482
0.803121208,0.751752583
0.856339588,0.840291678
0.891950479,0.729310688
0.689533814,0.757702169
0.806393804,0.801344506
0.821123654,0.767461891
0.831119292,0.844210915
0.85645156,0.849240728
0.809288724,0.813642152
0.711989163,0.682569678
0.825023189,0.823481606
0.827581948,0.817325879
0.842235531,0.830395118
0.893662783,0.886684635
0.864315511,0.849874884
0.819143076,0.799731888
0.8611731,0.847614388
0.83420548,0.816926063
0.796271774,0.782808975
0.879959093,0.829729078
0.799387784,0.798576433
0.756140041,0.782423398
0.822684927,0.809503637
0.798995568,0.795523989
0.831442569,0.763518855
0.814091545,0.782071764
0.848314144,0.76731179
0.657893284,0.664211095
0.628314623,0.65136047
0.788974244,0.680740756
0.817817141,0.811521705
0.851001418,0.792206626
0.822498101,0.733983373
0.810260749,0.817056688
0.819069649,0.773331979
0.82075914,0.83762898
0.847256237,0.834963419
0.826067315,0.80993501
0.845181526,0.844448848
0.83319831,0.786493954
0.852908079,0.783046955
0.734795889,0.658746472
0.772234366,0.778379472
0.782162691,0.752256648
0.825863453,0.817081618
0.848754109,0.759023865
0.728345327,0.705961375
0.862504721,0.851580565
0.863742131,0.847094698
0.823448455,0.812111758
0.814751157,0.789614022
0.698082276,0.799634762
0.858861562,0.837355077
0.837673406,0.827711375
0.836789623,0.822491717
0.899964284,0.886578011
0.645870799,0.769938058
0.869721622,0.695831005
0.837180465,0.830893589
0.896963541,0.801080716
0.478024084,0.660802851
0.82780312,0.798545557
0.81594528,0.806701496
0.835557854,0.626816544
0.823639698,0.811731429
0.835711355,0.820331585
0.852343128,0.845799734
0.830382715,0.816181532
0.808385439,0.794358798
0.723042432,0.713339685
0.8085061,0.792987059
0.733016609,0.784124623
0.835784134,0.819434185
0.929911905,0.911360635
0.849931429,0.846887515
0.862859938,0.829145671
0.835145908,0.825614204
0.848445286,0.837177422
0.807318966,0.797060929
0.818277225,0.813395403
0.762001858,0.882898281
0.841097847,0.807598501
0.748415344,0.831549017
0.716794024,0.79740757
0.84087606,0.72863074
0.755424047,0.774400497
0.644068563,0.660739885
0.841864785,0.680646037
0.813917578,0.809874761
0.84497456,0.783693419
0.863654988,0.818032931
0.705700922,0.69411913
0.84389994,0.799517376
0.836667299,0.836667299
0.835816943,0.818768578
0.814644278,0.803722877
0.864964478,0.848675388
0.808369536,0.795603266
0.823382897,0.805398455
0.835457021,0.748723637
0.830558635,0.823264872
0.808146164,0.781118801
0.79906702,0.824613529
0.805896997,0.79454775
0.878241898,0.867187099
0.834793984,0.827938771
0.864519552,0.859594756
0.730026929,0.832967926
0.82319089,0.629302829
0.864192632,0.851249345
0.803166919,0.799666739
0.732737877,0.726451447
0.837627761,0.789027839
0.872619417,0.849319425
0.818717592,0.799725244
0.816470453,0.813207272
0.81930073,0.809937424
0.844464872,0.833181457
0.669725043,0.634914371
0.711615451,0.811918639
0.852058537,0.840629933
0.87721731,0.865256744
0.816076304,0.729816583
0.816956732,0.8077446
0.88518346,0.868771261
0.855933503,0.777794645
0.845673643,0.845673643
0.923072364,0.913486872
0.834970419,0.744611555
0.811817669,0.794670886
0.804949408,0.797118274
0.823056346,0.819380428
0.66903481,0.645736092
0.817719735,0.815299943
0.792230383,0.793110213
0.819649988,0.811735073
0.845939579,0.840403737
0.806377553,0.800526484
0.795654495,0.788225886
0.75292111,0.773380024
0.392808133,0.765059758
0.772225611,0.796510478
0.820457042,0.735238575
0.759801381,0.788365623
0.843601842,0.747513023
0.752297673,0.843786056
0.840299025,0.826407466
0.64617265,0.857205263
0.814482032,0.814482032
0.819005639,0.796567858
0.724001477,0.77293783
0.805715996,0.823847365
0.837879554,0.819522466
0.873192016,0.842346492
0.685394839,0.636662895
0.849360736,0.827620971
0.829331671,0.811063741
0.804303778,0.804303778
0.823190611,0.804703039
0.723250592,0.765840428
0.833404366,0.760896451
0.887329144,0.872483848
0.84271026,0.787685944
0.845471204,0.811787669
0.55366121,0.667986308
0.831656118,0.826744082
0.81300974,0.774343771
0.825458183,0.719007936
0.812481987,0.804438048
0.825359791,0.812931651
0.754529284,0.776703754
0.816293941,0.742648279
0.830732755,0.830732755
0.844414007,0.834693952
0.850173953,0.835914848
0.879914176,0.865347518
0.833948648,0.818284189
0.810010579,0.799277505
0.827946588,0.821769654
0.843965527,0.833719145
0.806698961,0.700699968
0.808304661,0.797744717
0.857902433,0.843122913
0.770588586,0.815825713
0.764969791,0.589086138
0.784975472,0.84586863
0.757354683,0.660954567
0.68526244,0.756505278
0.814045385,0.804995395
0.814789388,0.802904983
0.833281337,0.821541969
0.811303234,0.813192763
0.763814015,0.808253067
0.815347584,0.832660854
0.794147516,0.689867369
0.809323379,0.802656321
0.812369118,0.795993846
0.870766972,0.821475827
0.764872094,0.711692804
0.536248651,0.577127304
0.73541238,0.741635856
0.83360273,0.840291678
0.891950479,0.68762621
0.661000959,0.671546692
0.783267319,0.772259761
0.753193917,0.792662259
0.890640425,0.669609684
0.85645156,0.849240728
0.745229094,0.813642152
0.83589526,0.820022738
0.825023189,0.823481606
0.827581948,0.817325879
0.842235531,0.830395118
0.903329681,0.784572919
0.823298038,0.674232724
0.819143076,0.796830043
0.8611731,0.836334938
0.613761812,0.736907751
0.589463786,0.534063587
0.703124088,0.869797842
0.799387784,0.798576433
0.751475748,0.830577402
0.799918582,0.809503637
0.74472282,0.777099295
0.831442569,0.818243711
0.814091545,0.811145768
0.727530975,0.708056654
0.85810839,0.853754225
0.79562285,0.716105809
0.837696274,0.828374971
0.60451919,0.811521705
0.536410347,0.808466316
0.822498101,0.813430067
0.826866997,0.791079956
0.819069649,0.812399377
0.844339639,0.814254615
0.535649072,0.834963419
0.826067315,0.794075242
0.860806786,0.844448848
0.83319831,0.761873897
0.708932021,0.60097044
0.817337149,0.803829517
0.825814719,0.800458882
0.748802377,0.806608682
0.739564092,0.817081618
0.821097535,0.830962116
0.843042605,0.830751536
0.862504721,0.851580565
0.717583423,0.527579569
0.823448455,0.812111758
0.74907777,0.826392472
0.8265683,0.813305795
0.858861562,0.837355077
0.837673406,0.632049553
0.836789623,0.822491717
0.789596557,0.551006056
0.838978807,0.823477705
0.869721622,0.863768356
0.732684271,0.830893589
0.896963541,0.885489963
0.874581236,0.863525415
0.597662033,0.774222993
0.81594528,0.80721232
0.81588411,0.590603949
0.680198546,0.777863614
0.756792546,0.747937211
0.845500583,0.645697839
0.830382715,0.754874679
0.793671382,0.794358798
0.755316887,0.849600545
0.8085061,0.792987059
0.762413941,0.739639905
0.835784134,0.828337946
0.676180147,0.769380945
0.849931429,0.846887515
0.743456795,0.719733044
0.835145908,0.717219651
0.444763581,0.837177422
0.714591183,0.755603015
0.738413389,0.813395403
0.648096967,0.735383961
0.849971785,0.754998855
0.770998987,0.84237864
0.674978551,0.913913948
0.849773466,0.844299622
0.827393593,0.812082563
0.798912993,0.793090076
0.606330261,0.841864785
0.823612311,0.809874761
0.689086125,0.826958793
0.566657894,0.782467445
0.816129886,0.802666868
0.731547917,0.830757512
0.836667299,0.787205852
0.591026139,0.592082328
0.814644278,0.803722877
0.61492565,0.702519043
0.808369536,0.795603266
0.787705184,0.820014091
0.713441956,0.763770831
0.809874111,0.823264872
0.839079019,0.827395931
0.834912379,0.824613529
0.595101999,0.657085926
0.878241898,0.843210301
0.662153374,0.811974629
0.864519552,0.84310363
0.847274729,0.832967926
0.876609574,0.862322367
0.853263688,0.802778523
0.803166919,0.799666739
0.801612681,0.787189685
0.658361876,0.751722219
0.872619417,0.717449536
0.783702398,0.799725244
0.571058389,0.80361117
0.81930073,0.809937424
0.623670425,0.599421675
0.815633585,0.812375429
0.793339691,0.811918639
0.852058537,0.840629933
0.87721731,0.715823551
0.816076304,0.731491213
0.816956732,0.8077446
0.832448116,0.644655855
0.702805952,0.77099269
0.845673643,0.845673643
0.762545943,0.796644003
0.834970419,0.831718694
0.806805511,0.757377952
0.804949408,0.797118274
0.823056346,0.819380428
0.837871597,0.820867041
0.817719735,0.815299943
0.818279649,0.804358189
0.70926572,0.66553099
0.813307269,0.798781686
0.767182542,0.800526484
0.676633308,0.693269879
0.815130765,0.808275205
0.91627328,0.860961078
0.595935497,0.708182119
0.820457042,0.807592471
0.837331554,0.769849075
0.626593376,0.709127467
0.738454991,0.755658178
0.711717507,0.710545935
0.872544715,0.857205263
0.814482032,0.814482032
0.65702988,0.616372491
0.827543062,0.815777124
0.81509073,0.62014532
0.715415441,0.710192837
0.858105965,0.864716941
0.819474085,0.809289285
0.800143053,0.827620971
0.829331671,0.811063741
0.804303778,0.804303778
0.823190611,0.804703039
0.834375934,0.723523125
0.833404366,0.818835092
0.887329144,0.872483848
0.807414653,0.833437246
0.687815563,0.759927529
0.845613578,0.845613578
0.798854587,0.824606132
0.833598098,0.846188829
0.825458183,0.816920317
0.688170859,0.749894937
0.68698576,0.793477896
0.819100852,0.807772474
0.768320347,0.805961712
0.745666135,0.72106099
0.842753812,0.834693952
0.811026073,0.835914848
0.879914176,0.865347518
0.620701493,0.727718009
0.810010579,0.799277505
0.827946588,0.821769654
0.661618092,0.77150061
0.84939902,0.836070729
0.740481139,0.679649408
0.857902433,0.794452851
0.770692966,0.781284105
0.664800832,0.835591198
0.807663447,0.84586863
0.866843488,0.853142131
0.751115326,0.792911762
0.688911561,0.804995395
0.814789388,0.69739066
0.833281337,0.821541969
0.815271253,0.815271253
0.820439404,0.808253067
0.774232632,0.832660854
0.714043986,0.785991605
0.820317695,0.860362049
0.69210872,0.765841299
0.612392505,0.806778325
0.822217432,0.805317166
0.834449304,0.763478704
0.803121208,0.789480111
0.856339588,0.840291678
0.736035606,0.880905782
0.829288125,0.821294354
0.708990943,0.681010153
0.707640596,0.812576978
0.890640425,0.853621489
0.85645156,0.849240728
0.825570259,0.813642152
0.757221009,0.826165724
0.701212911,0.747624594
0.786597542,0.817325879
0.842235531,0.830395118
0.809295036,0.886944532
0.807209927,0.849874884
0.819143076,0.807493284
0.694895472,0.847614388
0.728138345,0.816926063
0.796271774,0.782808975
0.879959093,0.836693219
0.799387784,0.798576433
0.831897079,0.830577402
0.559651114,0.809503637
0.798995568,0.795523989
0.812085722,0.818243711
0.814091545,0.811145768
0.79795246,0.834799321
0.85810839,0.853754225
0.591071367,0.780512401
0.837696274,0.733960955
0.820928958,0.811521705
0.626437614,0.861803746
0.680777439,0.813430067
0.836437846,0.817056688
0.700315529,0.691006234
0.837405941,0.822495989
0.847256237,0.834963419
0.826067315,0.80993501
0.856464644,0.844448848
0.698284169,0.818381253
0.739990845,0.842249768
0.806342841,0.803829517
0.825814719,0.800458882
0.818076879,0.806608682
0.697724871,0.709606664
0.858491426,0.847885008
0.807356875,0.830751536
0.827071426,0.846609308
0.79724995,0.847094698
0.620918968,0.684550621
0.831557203,0.826392472
0.746454147,0.813305795
0.820957138,0.837355077
0.750282563,0.827711375
0.73361025,0.822491717
0.503431115,0.640888358
0.838978807,0.823477705
0.71740867,0.680070007
0.837180465,0.830893589
0.888594496,0.885489963
0.721835237,0.774540834
0.816077069,0.755163798
0.659066791,0.743938908
0.748392758,0.819289339
0.793395115,0.62429258
0.748047751,0.820331585
0.591424109,0.787753692
0.830382715,0.795000367
0.730963443,0.794358798
0.859235218,0.849600545
0.8085061,0.792987059
0.704342077,0.784124623
0.833988331,0.828337946
0.929911905,0.911360635
0.76915034,0.846887515
0.838173487,0.721528493
0.720341566,0.825614204
0.78721504,0.76686276
0.807318966,0.797060929
0.818277225,0.784993951
0.891183884,0.634445454
0.876254837,0.762581423
0.832547195,0.84237864
0.701389145,0.448354189
0.601765526,0.752177623
0.825180904,0.812082563
